epoch,followers,following,media
1548573002.4970691,2893,186,123
1548573602.558501,2893,186,123
1548574202.5754442,2893,186,123
1548574802.2442062,2893,186,123
1548575402.2620668,2893,186,123
1548576002.3932722,2893,186,123
1548576601.9282079,2894,186,123
1548577201.9921615,2895,186,123
1548577802.017124,2895,186,123
1548578401.67665,2897,186,123
1548579001.7021449,2898,186,123
1548579601.7345872,2899,186,123
1548580202.384151,2900,186,123
1548580802.423383,2901,186,123
1548581402.4564853,2902,186,123
1548582002.1224506,2902,186,123
1548582602.1517186,2903,186,123
1548583202.190094,2904,186,123
1548583801.8172204,2904,186,123
1548584401.8615203,2904,186,123
1548585001.8996608,2906,186,123
1548585602.5668354,2906,186,123
1548586201.5894942,2906,186,123
1548586801.7460864,2906,186,123
1548587402.3022385,2906,186,123
1548588002.3472285,2907,186,123
1548588602.3803399,2907,186,123
1548589202.025786,2908,186,123
1548589802.0709913,2908,186,123
1548590402.118125,2908,186,123
1548591001.7324984,2907,186,123
1548591601.792332,2907,186,123
1548592201.8003924,2908,186,123
1548592802.4313743,2908,186,123
1548593402.4731581,2908,186,123
1548594002.5304446,2908,186,123
1548594601.8936324,2909,186,123
1548595201.9441252,2909,186,123
1548595801.9668648,2909,186,123
1548596401.623917,2910,186,123
1548597001.6342676,2909,186,123
1548597601.7679286,2910,186,123
1548598202.019115,2911,186,123
1548598802.0665967,2911,186,123
1548599402.0867524,2911,186,123
1548600001.7560256,2911,186,123
1548600601.7807212,2912,186,123
1548601201.8084471,2914,186,123
1548601802.1292396,2914,186,123
1548602402.1802628,2914,186,123
1548603002.2031918,2914,186,123
1548603601.868237,2914,186,123
1548604201.8680208,2914,186,123
1548604801.9073846,2915,186,123
1548605402.5529392,2915,186,123
1548606001.5944414,2916,186,123
1548606601.6326363,2918,186,123
1548607201.9597833,2918,186,123
1548607801.9887288,2920,186,123
1548608402.108325,2920,186,123
1548609002.3569815,2921,186,123
1548609602.3993888,2922,186,123
1548610202.4344249,2922,186,123
1548610801.7724307,2922,186,123
1548611401.794102,2922,186,123
1548612001.8152823,2922,186,123
1548612602.4724903,2922,186,123
1548613202.5146708,2923,186,123
1548613802.536144,2923,186,123
1548614401.8720503,2923,186,123
1548615001.9033453,2923,186,123
1548615601.9281552,2922,186,123
1548616201.5945582,2923,186,123
1548616801.6277862,2923,186,123
1548617401.6703763,2923,186,123
1548618001.9894338,2923,186,123
1548618602.029496,2923,186,123
1548619202.141812,2923,186,123
1548619802.3966987,2923,186,123
1548620402.5078757,2925,186,123
1548621002.4763722,2925,186,123
1548621602.113607,2925,186,123
1548622202.1497967,2926,186,123
1548622802.1786907,2926,186,123
1548623401.8858376,2926,186,123
1548624001.9580472,2927,186,123
1548624601.963854,2927,186,123
1548625202.2765882,2927,186,123
1548625802.3269532,2927,186,123
1548626402.3394947,2926,186,123
1548627001.9744081,2927,186,123
1548627602.023795,2927,186,123
1548628202.060559,2927,186,123
1548628802.3693786,2927,186,123
1548629402.4009645,2927,186,123
1548630002.5443761,2927,186,123
1548630601.805532,2927,186,123
1548631201.8545961,2927,186,123
1548631801.8825462,2927,186,123
1548632402.2054615,2927,186,123
1548633002.2401593,2927,186,123
1548633602.2690394,2927,186,123
1548634201.9307632,2927,186,123
